province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Zhejiang,Chloramphenicol,K. pneumoniae resistance,21.1,% resistant strains,20.929032258064517,1.0081689272503083,0.01173739487678735,First,1,Eastern,5,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Zhejiang,Amoxicillin,K. pneumoniae resistance,12.9,% resistant strains,16.470967741935485,0.7831962397179788,-0.3525542565969896,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Ciprofloxacin,K. pneumoniae resistance,18.3,% resistant strains,18.89677419354839,0.9684192557186753,-0.04629632920844927,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Levofloxacin,K. pneumoniae resistance,13.6,% resistant strains,16.551612903225806,0.8216721886571818,-0.28336515855420136,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Ampicillin,A. baumannii resistance,52.3,% resistant strains,45.45161290322581,1.1506742370475513,0.2024794554368175,Second,3,Central,8,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Anhui,Ciprofloxacin,A. baumannii resistance,58.9,% resistant strains,52.16129032258065,1.1291898577612862,0.17528807585631176,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Levofloxacin,A. baumannii resistance,47.7,% resistant strains,43.36129032258064,1.100059514953132,0.13758157793636003,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Minocycline,A. baumannii resistance,9.5,% resistant strains,11.89516129032258,0.7986440677966102,-0.32437541530610514,Second,3,Central,8,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Beijing,Ampicillin,A. baumannii resistance,44.1,% resistant strains,45.45161290322581,0.9702625975869411,-0.04355283525260312,First,1,Eastern,4,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Beijing,Ciprofloxacin,A. baumannii resistance,55.6,% resistant strains,52.16129032258065,1.0659245516388374,0.09210532474935866,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Levofloxacin,A. baumannii resistance,47.1,% resistant strains,43.36129032258064,1.086222288349948,0.11931937154363163,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Minocycline,A. baumannii resistance,15.8,% resistant strains,11.89516129032258,1.328271186440678,0.40954972454004984,First,1,Eastern,4,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Chongqing,Ampicillin,A. baumannii resistance,55.5,% resistant strains,45.45161290322581,1.2210787792760822,0.2881562804273445,Second,3,Western,10,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Chongqing,Ciprofloxacin,A. baumannii resistance,57.9,% resistant strains,52.16129032258065,1.1100185528756956,0.15058379001508765,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Levofloxacin,A. baumannii resistance,47.5,% resistant strains,43.36129032258064,1.095447106085404,0.13151982514915878,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Minocycline,A. baumannii resistance,10.1,% resistant strains,11.89516129032258,0.8490847457627119,-0.23601954088525834,Second,3,Western,10,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Fujian,Ampicillin,A. baumannii resistance,39.3,% resistant strains,45.45161290322581,0.8646557842441447,-0.20980217855151742,Second,2,Eastern,3,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Fujian,Ciprofloxacin,A. baumannii resistance,50.3,% resistant strains,52.16129032258065,0.9643166357452071,-0.05242115816862181,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Levofloxacin,A. baumannii resistance,46.8,% resistant strains,43.36129032258064,1.0793036750483558,0.11010084151425278,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Minocycline,A. baumannii resistance,16.4,% resistant strains,11.89516129032258,1.3787118644067795,0.4633209809810304,Second,2,Eastern,3,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Gansu,Ampicillin,A. baumannii resistance,45.3,% resistant strains,45.45161290322581,0.99666430092264,-0.004820440763888846,Fourth,6,Western,24,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Gansu,Ciprofloxacin,A. baumannii resistance,57.5,% resistant strains,52.16129032258065,1.1023500309214593,0.14058239785758858,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Gansu,Levofloxacin,A. baumannii resistance,46.1,% resistant strains,43.36129032258064,1.063160244011308,0.08835906236018652,Fourth,6,Western,24,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Gansu,Minocycline,A. baumannii resistance,6.2,% resistant strains,11.89516129032258,0.5212203389830509,-0.9400347132501778,Fourth,6,Western,24,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangdong,Ampicillin,A. baumannii resistance,47.4,% resistant strains,45.45161290322581,1.0428672817601135,0.06055556808813524,Fourth,5,Eastern,11,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guangdong,Ciprofloxacin,A. baumannii resistance,52.3,% resistant strains,52.16129032258065,1.0026592455163883,0.0038313882727924733,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Levofloxacin,A. baumannii resistance,46.6,% resistant strains,43.36129032258064,1.074691266180628,0.10392226658512888,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Minocycline,A. baumannii resistance,11.6,% resistant strains,11.89516129032258,0.9751864406779661,-0.036250028509480954,Fourth,5,Eastern,11,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangxi,Ampicillin,A. baumannii resistance,54.3,% resistant strains,45.45161290322581,1.194677075940383,0.2566207069942376,Fourth,6,Western,26,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guangxi,Ciprofloxacin,A. baumannii resistance,55.7,% resistant strains,52.16129032258065,1.0678416821273964,0.09469776936588292,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Levofloxacin,A. baumannii resistance,49.3,% resistant strains,43.36129032258064,1.1369587858949561,0.18517995830876,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Minocycline,A. baumannii resistance,16.5,% resistant strains,11.89516129032258,1.3871186440677967,0.4720911906087628,Fourth,6,Western,26,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guizhou,Ampicillin,A. baumannii resistance,50.2,% resistant strains,45.45161290322581,1.104471256210078,0.1433558731406482,Fourth,6,Western,22,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guizhou,Ciprofloxacin,A. baumannii resistance,47.4,% resistant strains,52.16129032258065,0.9087198515769943,-0.13809249907588989,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Levofloxacin,A. baumannii resistance,36.1,% resistant strains,43.36129032258064,0.8325398006249071,-0.2644088511819805,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Minocycline,A. baumannii resistance,10.8,% resistant strains,11.89516129032258,0.9079322033898306,-0.1393435214735844,Fourth,6,Western,22,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hainan,Ampicillin,A. baumannii resistance,44.2,% resistant strains,45.45161290322581,0.9724627395315827,-0.040285121418692144,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Ciprofloxacin,A. baumannii resistance,47.7,% resistant strains,52.16129032258065,0.9144712430426716,-0.12899029196863732,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Levofloxacin,A. baumannii resistance,43.3,% resistant strains,43.36129032258064,0.9985865198631155,-0.002040663342426788,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Minocycline,A. baumannii resistance,9.1,% resistant strains,11.89516129032258,0.7650169491525424,-0.38643638343835685,Fourth,7,Eastern,31,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hebei,Ampicillin,A. baumannii resistance,46.6,% resistant strains,45.45161290322581,1.0252661462029808,0.035998463844156524,Fourth,5,Eastern,14,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hebei,Ciprofloxacin,A. baumannii resistance,55.5,% resistant strains,52.16129032258065,1.0640074211502781,0.0895082132633193,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Levofloxacin,A. baumannii resistance,45,% resistant strains,43.36129032258064,1.0377919952388037,0.05351731314788544,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Minocycline,A. baumannii resistance,9,% resistant strains,11.89516129032258,0.7566101694915255,-0.40237792730737826,Fourth,5,Eastern,14,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Heilongjiang,Ampicillin,A. baumannii resistance,41.5,% resistant strains,45.45161290322581,0.9130589070262597,-0.13122015457583672,Fourth,7,Northeastern,29,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Heilongjiang,Ciprofloxacin,A. baumannii resistance,46.2,% resistant strains,52.16129032258065,0.8857142857142857,-0.1750867065580913,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Levofloxacin,A. baumannii resistance,36.7,% resistant strains,43.36129032258064,0.8463770272280912,-0.24062762522593864,Fourth,7,Northeastern,29,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Heilongjiang,Minocycline,A. baumannii resistance,9.7,% resistant strains,11.89516129032258,0.815457627118644,-0.29431818144992555,Fourth,7,Northeastern,29,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Henan,Ampicillin,A. baumannii resistance,66.4,% resistant strains,45.45161290322581,1.4608942512420158,0.5468517505368012,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Ciprofloxacin,A. baumannii resistance,70.8,% resistant strains,52.16129032258065,1.3573283858998144,0.4407698021088486,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Levofloxacin,A. baumannii resistance,64.6,% resistant strains,43.36129032258064,1.4898080642761493,0.5751264766247732,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Minocycline,A. baumannii resistance,13.1,% resistant strains,11.89516129032258,1.1012881355932203,0.13919197790039708,Fourth,5,Central,15,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hubei,Ampicillin,A. baumannii resistance,53,% resistant strains,45.45161290322581,1.1660752306600426,0.22166086864043782,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Ciprofloxacin,A. baumannii resistance,60.9,% resistant strains,52.16129032258065,1.1675324675324674,0.22346266993218347,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Levofloxacin,A. baumannii resistance,52.8,% resistant strains,43.36129032258064,1.2176759410801963,0.2841302412893017,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Minocycline,A. baumannii resistance,11.5,% resistant strains,11.89516129032258,0.9667796610169492,-0.048740972692677756,Second,3,Central,9,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hunan,Ampicillin,A. baumannii resistance,50.6,% resistant strains,45.45161290322581,1.1132718239886443,0.15480589388418628,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Ciprofloxacin,A. baumannii resistance,57,% resistant strains,52.16129032258065,1.092764378478664,0.12798236107795502,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Levofloxacin,A. baumannii resistance,48.5,% resistant strains,43.36129032258064,1.118509150424044,0.1615770590053385,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Minocycline,A. baumannii resistance,13,% resistant strains,11.89516129032258,1.0928813559322035,0.12813678939140152,Fourth,5,Central,13,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Inner Mongolia,Ampicillin,A. baumannii resistance,44.8,% resistant strains,45.45161290322581,0.9856635911994321,-0.020832758752519727,Fourth,7,Western,25,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Inner Mongolia,Ciprofloxacin,A. baumannii resistance,52.6,% resistant strains,52.16129032258065,1.0084106369820656,0.012083241318153578,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Levofloxacin,A. baumannii resistance,37.4,% resistant strains,43.36129032258064,0.8625204582651391,-0.2133694181815149,Fourth,7,Western,25,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Inner Mongolia,Minocycline,A. baumannii resistance,15.4,% resistant strains,11.89516129032258,1.2946440677966102,0.37255551705784834,Fourth,7,Western,25,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jiangsu,Ampicillin,A. baumannii resistance,60.9,% resistant strains,45.45161290322581,1.3398864442867282,0.4221107370962087,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Ciprofloxacin,A. baumannii resistance,60.6,% resistant strains,52.16129032258065,1.1617810760667904,0.21633823549880216,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Levofloxacin,A. baumannii resistance,51.8,% resistant strains,43.36129032258064,1.1946138967415563,0.25654440961740227,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
