province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Qinghai,Gentamicin,K. pneumoniae resistance,6,% resistant strains,15.512903225806452,0.3867747972551466,-1.3704343048803105,Third,4,Western,23,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Qinghai,Levofloxacin,K. pneumoniae resistance,6.1,% resistant strains,16.551612903225806,0.3685441434418242,-1.4400906622416545,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Ampicillin,K. pneumoniae resistance,92.8,% resistant strains,89.65806451612903,1.0350435345758078,0.049691449652864636,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Cefazolin,K. pneumoniae resistance,28.4,% resistant strains,30.39677419354839,0.934309667834023,-0.09802729848156368,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Cefotaxime,K. pneumoniae resistance,26.1,% resistant strains,25.67741935483871,1.0164572864321608,0.023549591525748533,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Chloramphenicol,K. pneumoniae resistance,20.9,% resistant strains,20.929032258064517,0.9986128236744759,-0.00200266174951512,Fourth,7,Western,27,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shaanxi,Ceftriaxone,K. pneumoniae resistance,25.5,% resistant strains,26.01290322580645,0.9802827380952381,-0.02873017625418326,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Amoxicillin,K. pneumoniae resistance,17.1,% resistant strains,16.470967741935485,1.0381903642773207,0.05407100286565409,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Ciprofloxacin,K. pneumoniae resistance,20.1,% resistant strains,18.89677419354839,1.0636736087401844,0.08905552368643695,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Gentamicin,K. pneumoniae resistance,15.7,% resistant strains,15.512903225806452,1.0120607194843,0.017295848402797742,Fourth,7,Western,27,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shaanxi,Levofloxacin,K. pneumoniae resistance,16.6,% resistant strains,16.551612903225806,1.002923406743325,0.0042114315423841895,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Ampicillin,K. pneumoniae resistance,89.5,% resistant strains,89.65806451612903,0.9982370295747284,-0.002545673323088757,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Cefazolin,K. pneumoniae resistance,29.6,% resistant strains,30.39677419354839,0.97378754112278465,-0.03832105235729582,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Cefotaxime,K. pneumoniae resistance,23.8,% resistant strains,25.67741935483871,0.9268844221105527,-0.10953864173619261,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Chloramphenicol,K. pneumoniae resistance,21.2,% resistant strains,20.929032258064517,1.0129469790382244,0.018558660732801355,Second,2,Eastern,6,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shandong,Ceftriaxone,K. pneumoniae resistance,25.2,% resistant strains,26.01290322580645,0.96875,-0.04580368961312479,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Amoxicillin,K. pneumoniae resistance,15.1,% resistant strains,16.470967741935485,0.916764590677634,-0.1253767726951649,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Ciprofloxacin,K. pneumoniae resistance,18.7,% resistant strains,18.89677419354839,0.989586889723455,-0.015101707604855154,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Gentamicin,K. pneumoniae resistance,15.7,% resistant strains,15.512903225806452,1.0120607194843,0.017295848402797742,Second,2,Eastern,6,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shandong,Levofloxacin,K. pneumoniae resistance,16.3,% resistant strains,16.551612903225806,0.9847982849347107,-0.022099845573463096,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Ampicillin,K. pneumoniae resistance,93.5,% resistant strains,89.65806451612903,1.042850975030582,0.060533009300291415,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Cefazolin,K. pneumoniae resistance,44.6,% resistant strains,30.39677419354839,1.4672609572323039,0.5531254819340591,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Cefotaxime,K. pneumoniae resistance,42.2,% resistant strains,25.67741935483871,1.6434673366834172,0.7167427836630492,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Chloramphenicol,K. pneumoniae resistance,29.2,% resistant strains,20.929032258064517,1.3951911220715165,0.4804627650496193,First,1,Eastern,2,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shanghai,Ceftriaxone,K. pneumoniae resistance,41.6,% resistant strains,26.01290322580645,1.5992063492063493,0.677356105028051,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Amoxicillin,K. pneumoniae resistance,32.8,% resistant strains,16.470967741935485,1.9913826870348605,0.9937704925978398,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Ciprofloxacin,K. pneumoniae resistance,35,% resistant strains,18.89677419354839,1.8521679754182314,0.889214944339837,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Gentamicin,K. pneumoniae resistance,28.8,% resistant strains,15.512903225806452,1.8565190268247036,0.8926001009534833,First,1,Eastern,2,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shanghai,Levofloxacin,K. pneumoniae resistance,33,% resistant strains,16.551612903225806,1.9937633989475736,0.9954942144412751,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Ampicillin,K. pneumoniae resistance,87.2,% resistant strains,89.65806451612903,0.9725840109376125,-0.040105220697781115,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Cefazolin,K. pneumoniae resistance,23.5,% resistant strains,30.39677419354839,0.7731083519049134,-0.37125747142124593,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Cefotaxime,K. pneumoniae resistance,16.8,% resistant strains,25.67741935483871,0.6542713567839196,-0.6120389822653758,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Chloramphenicol,K. pneumoniae resistance,15.9,% resistant strains,20.929032258064517,0.7597102342786684,-0.3964788385460424,Fourth,7,Central,30,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shanxi,Ceftriaxone,K. pneumoniae resistance,18.7,% resistant strains,26.01290322580645,0.7188740079365079,-0.47618915322540467,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Amoxicillin,K. pneumoniae resistance,11.8,% resistant strains,16.470967741935485,0.7164120642381512,-0.4811384626584024,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Ciprofloxacin,K. pneumoniae resistance,12.1,% resistant strains,18.89677419354839,0.6403209286445886,-0.6431329302178972,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Gentamicin,K. pneumoniae resistance,11.2,% resistant strains,15.512903225806452,0.7219796215429403,-0.469969978431225,Fourth,7,Central,30,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shanxi,Levofloxacin,K. pneumoniae resistance,11.2,% resistant strains,16.551612903225806,0.6766712141882674,-0.5634730777469367,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Ampicillin,K. pneumoniae resistance,83.3,% resistant strains,89.65806451612903,0.9290854141181549,-0.10611686010916004,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Cefazolin,K. pneumoniae resistance,26.5,% resistant strains,30.39677419354839,0.8718030351268173,-0.19792586853568409,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Cefotaxime,K. pneumoniae resistance,25.6,% resistant strains,25.67741935483871,0.9969849246231155,-0.004356405044136093,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Chloramphenicol,K. pneumoniae resistance,19,% resistant strains,20.929032258064517,0.907829839704069,-0.13950618549944996,Fourth,6,Western,19,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Sichuan,Ceftriaxone,K. pneumoniae resistance,24.4,% resistant strains,26.01290322580645,0.9379960317460317,-0.09234627555015498,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Amoxicillin,K. pneumoniae resistance,18,% resistant strains,16.470967741935485,1.0928319623971796,0.12807158430943086,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Ciprofloxacin,K. pneumoniae resistance,17.5,% resistant strains,18.89677419354839,0.9260839877091157,-0.11078505566016289,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Gentamicin,K. pneumoniae resistance,15.7,% resistant strains,15.512903225806452,1.0120607194843,0.017295848402797742,Fourth,6,Western,19,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Sichuan,Levofloxacin,K. pneumoniae resistance,15.9,% resistant strains,16.551612903225806,0.9606314558565583,-0.057945044520185236,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Ampicillin,K. pneumoniae resistance,84,% resistant strains,89.65806451612903,0.9368928545729295,-0.09404402780858481,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Cefazolin,K. pneumoniae resistance,26.8,% resistant strains,30.39677419354839,0.8816725034490077,-0.1816852275284732,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Cefotaxime,K. pneumoniae resistance,26.3,% resistant strains,25.67741935483871,1.0242462311557787,0.03456258424816614,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Chloramphenicol,K. pneumoniae resistance,18.3,% resistant strains,20.929032258064517,0.8743834771886559,-0.1936619555463554,First,1,Eastern,7,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Tianjin,Ceftriaxone,K. pneumoniae resistance,26.3,% resistant strains,26.01290322580645,1.0110367063492065,0.015835376179261312,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Amoxicillin,K. pneumoniae resistance,13.4,% resistant strains,16.470967741935485,0.8135526831179004,-0.2976923215624714,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Ciprofloxacin,K. pneumoniae resistance,15.5,% resistant strains,18.89677419354839,0.8202458176852168,-0.28587176221825417,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Gentamicin,K. pneumoniae resistance,13.8,% resistant strains,15.512903225806452,0.8895820336868372,-0.16880044371065994,First,1,Eastern,7,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Tianjin,Levofloxacin,K. pneumoniae resistance,14,% resistant strains,16.551612903225806,0.8458390177353343,-0.24154498285957418,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Ampicillin,K. pneumoniae resistance,86.8,% resistant strains,89.65806451612903,0.968122616392027,-0.046738313030228296,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Cefazolin,K. pneumoniae resistance,51.4,% resistant strains,30.39677419354839,1.6909689058686193,0.7578501312076324,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Cefotaxime,K. pneumoniae resistance,45.5,% resistant strains,25.67741935483871,1.7719849246231154,0.8253663300419225,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Chloramphenicol,K. pneumoniae resistance,5,% resistant strains,20.929032258064517,0.23890258939580764,-2.065505604055673,Third,4,Western,17,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Tibet,Ceftriaxone,K. pneumoniae resistance,40.4,% resistant strains,26.01290322580645,1.5530753968253967,0.6351278696387535,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Amoxicillin,K. pneumoniae resistance,9.3,% resistant strains,16.470967741935485,0.5646298472385429,-0.8246227009122121,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Ciprofloxacin,K. pneumoniae resistance,8.3,% resistant strains,18.89677419354839,0.4392284055991806,-1.186956736145567,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Gentamicin,K. pneumoniae resistance,9,% resistant strains,15.512903225806452,0.5801621958827199,-0.7854718041591543,Third,4,Western,17,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Tibet,Levofloxacin,K. pneumoniae resistance,8.9,% resistant strains,16.551612903225806,0.5377119469888911,-0.8950945688381428,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Ampicillin,K. pneumoniae resistance,90.4,% resistant strains,89.65806451612903,1.0082751673022956,0.011889416940480365,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Cefazolin,K. pneumoniae resistance,24.9,% resistant strains,30.39677419354839,0.8191658707418019,-0.28777248591816473,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
